"Código","Nombre","Régimen","Dirección","Localidad","Teléfono","Fax","Latitud","Longitud","Titularidad","CIF","Comarca","Email","Web","Servicios complementarios"
"Código: 46021381","CENTRE DOCENT PRIVAT ESTRANGER BRITISH SCHOOL OF VALENCIA","Régimen: PRIVADO","Avenida PERIS Y VALERO, 55-59","46006 - VALÈNCIA","963 74 29 30   ","963 34 96 10","39,457403","-0,374715","BRITISH SCHOOL CHILDRENS'S GARDENS, SL","","VALÈNCIA","juncal.duran@cognita.com","mailto:juncal.duran@cognita.com","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; Gimnasio; I. Deportivas; Inglés; Castellano"
"Código: 46011090","CENTRE DOCENT PRIVAT ESTRANGER COLEGIO ALEMÁN DE VALENCIA","Régimen: PRIVADO","Calle JAIME ROIG, 14-16","46010 - VALÈNCIA","963 69 01 00   ","963 69 10 43","39,482065","-0,363586","ASOCIACIÓN CULTURAL DEL COLEGIO ALEMÁN","","VALÈNCIA","dsvalencia@dsvalencia.org","mailto:dsvalencia@dsvalencia.org","Transporte; Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Salón actos; Aula música; I. Deportivas; Francés; Inglés; Alemán; Castellano"
"Código: 46036062","CENTRE DOCENT PRIVAT ESTRANGER IMAGINE MONTESSORI SCHOOL","Régimen: PRIVADO","Calle MELIANA, 5","VALÈNCIA","961 07 19 25   ","admin@imaginemontessori.es","","","","","","46019 - VALÈNCIA","mailto:admin@imaginemontessori.es","Transporte; Comedor; Aula Informática; Biblioteca; Aula de idiomas; Aula música; Huerto; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 46037236","CENTRE DOCENT PRIVAT ESTRANGER LABA VALENCIA","Régimen: PRIVADO","Calle QUART, 21","VALÈNCIA","963 92 49 19   ","contact@labavalencia.net","","","","","","46001 - VALÈNCIA","mailto:contact@labavalencia.net","Cafetería/Bar; Aula Informática; Biblioteca; Cursos de verano; Inglés; Castellano"
"Código: 46036918","CENTRE DOCENT PRIVAT ESTRANGER VALENCIA MONTESSORI SCHOOL","Régimen: PRIVADO","Avenida PÍO BAROJA, 3","VALÈNCIA","960 72 97 08   ","hello@valenciamontessori.org","","","","","","46015 - VALÈNCIA","mailto:hello@valenciamontessori.org","Transporte; Comedor; Aula Informática; Biblioteca; Aula música; Huerto; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 46010267","CENTRE INTEGRAT DE MÚSICA I ENS. RÈGIM GENERAL LA PURÍSIMA-FRANCISCANAS","Régimen: PRIVADO  -  CONCERTADO","Avenida TRES CRUCES, 49","46018 - VALÈNCIA","963 79 23 69   ","963 79 22 33","39,464216","-0,405191","FUNDACIÓN EDUCATIVA FRANCISCANAS DE LA INMACULADA","","VALÈNCIA","lapurisima@hfi.es","mailto:lapurisima@hfi.es","Comedor; Aula Informática; Biblioteca; Laboratorio/Taller; Aula música; I. Deportivas; Francés; Inglés; Aplica el Portfolio Europeo de las Lenguas"
"Código: 46024281","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE ANAIA","Régimen: PRIVADO","Calle JOSÉ DE ORGA, 7","46022 - VALÈNCIA","963 72 45 73   ","963 72 45 73","39,470326","-0,345155","IKZOALMI, SL","","VALÈNCIA","anaiaescuela@hotmail.com","mailto:anaiaescuela@hotmail.com","Comedor; Aula Informática; Aula música; I. Deportivas; Inglés"
"Código: 46031131","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE AL COLE","Régimen: PRIVADO","Calle MOLINELL, 12","46010 - VALÈNCIA","658 07 65 48   ","963 63 16 73","39,484924","-0,36857","CENTRO EDUCACIÓN INFANTIL AL COLE, SL","","VALÈNCIA","direccion@ceialcole.com","mailto:direccion@ceialcole.com","Comedor; Aula Informática; Huerto; Gimnasio; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 46024862","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE ALADDIN","Régimen: PRIVADO","Calle RODRIGO DE PERTEGÁS, 25","VALÈNCIA","963 25 00 23   ","pilarramosprietoaladdin@gmail.com","","","","","","46023 - VALÈNCIA","",""
"Código: 46027218","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE ALAMEDA VALÈNCIA","Régimen: PRIVADO","Paseo ALAMEDA, 39","VALÈNCIA","663 88 25 30   ","info@escuelainfantilalameda.com","","","","","","46023 - VALÈNCIA","mailto:info@escuelainfantilalameda.com","Comedor; Piscina; Inglés"
"Código: 46031453","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE ALMA MONTESSORI","Régimen: PRIVADO","Calle VICENTE BRULL, 86","VALÈNCIA","963 67 43 79   ","hola@almamontessori.com","","","","","","46011 - VALÈNCIA","","Comedor; Huerto; Cursos de verano; Castellano; Valenciano"
"Código: 46024163","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE AMADEUS SCHOOL","Régimen: PRIVADO","Calle FLORISTA, 7-B","46015 - VALÈNCIA","963 40 75 60   ","963 48 08 03","39,490119","-0,391474","AMADEUS SCHOOL, SL","","VALÈNCIA","info@amadeuschool.com","mailto:info@amadeuschool.com","Comedor; I. Deportivas"
"Código: 46034685","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE AMICS","Régimen: PRIVADO","Calle VISITACIÓN, 8","VALÈNCIA","963 47 97 53   ","escuelainfantilamics@gmail.com","","","","","","46009 - VALÈNCIA","mailto:escuelainfantilamics@gmail.com","Comedor; Huerto; Cursos de verano; Inglés; Valenciano"
"Código: 46025131","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE ARCO IRIS","Régimen: PRIVADO","Calle ALMAZORA, 72-B","46010 - VALÈNCIA","963 61 25 46   ","963 61 25 46","39,487383","-0,36845","COTTON SCHOOL, SL","","VALÈNCIA","info@escuelainfantil-arcoiris.com","","Comedor; Huerto; Inglés"
"Código: 46033267","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BABOO","Régimen: PRIVADO","Calle GODOFREDO ROS, 15","VALÈNCIA","963 34 76 14   ","escuelababoo@hotmail.com","","","","","","46006 - VALÈNCIA","mailto:escuelababoo@hotmail.com",""
"Código: 46029811","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BABY DONALD","Régimen: PRIVADO","Calle BARRIO DE LA LUZ, 4","VALÈNCIA","963 50 30 74   ","estrella_nasam@hotmail.es","","","","","","46014 - VALÈNCIA","",""
"Código: 46028557","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BABY IALE","Régimen: PRIVADO","Calle ESCULTOR GARCÍA MÁS, 21-B","46015 - VALÈNCIA","963 46 41 90   ","963 46 41 90","39,484468","-0,400679","NEGENFA, SL","","VALÈNCIA","info@babyiale.com","mailto:info@babyiale.com","Comedor; Salón actos; Inglés"
"Código: 46031659","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BABY'S BRAIN","Régimen: PRIVADO","Avenida CARDENAL BENLLOCH, 106/8","VALÈNCIA","621 25 14 19   ","mestalla@chiquitin.es","","","","","","46021 - VALÈNCIA","mailto:mestalla@chiquitin.es","Comedor; Biblioteca; Gimnasio; I. Deportivas; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 46028481","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BALEARS II","Régimen: PRIVADO","Calle ISLAS CANARIAS, 44","VALÈNCIA","963 37 51 25   ","baleares@centrosinfantiles.com","","","","","","46023 - VALÈNCIA","mailto:baleares@centrosinfantiles.com",""
"Código: 46024242","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BAMBI","Régimen: PRIVADO","Calle PINTOR SALVADOR ABRIL, 41","46005 - VALÈNCIA","963 73 55 98   ","963 73 55 98","39,461362","-0,368986","CEI PEQUEÑOS DUENDES, SL","","VALÈNCIA","eibambi@yahoo.es","","Comedor; I. Deportivas"
"Código: 46025911","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BAMBINI","Régimen: PRIVADO","Calle GUILLEM DE CASTRO, 67","VALÈNCIA","963 91 28 06   ","bambini1@ceibambini.com","","","","","","46008 - VALÈNCIA","mailto:bambini1@ceibambini.com","Comedor"
"Código: 46034171","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BAMBINI 2","Régimen: PRIVADO","Calle PINTOR SALVADOR ABRIL, 56","VALÈNCIA","963 50 44 71   ","bambini2@ceibambini.com","","","","","","46005 - VALÈNCIA","mailto:bambini2@ceibambini.com","Comedor; Cursos de verano; Inglés"
"Código: 46013621","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BAMBY-ABADE","Régimen: PRIVADO","Calle GENERAL GIL DOLZ, 12","VALÈNCIA","963 62 94 66   ","info@bambyabade.es","","","","","","46010 - VALÈNCIA","mailto:info@bambyabade.es",""
"Código: 46034028","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BAMBY-ABADE 2","Régimen: PRIVADO","Calle FINLANDIA, 4-6","46010 - VALÈNCIA","963 69 80 51   ","963 69 80 51","39,472601","-0,359974","MARÍA VICTORIA CLEMENTE GONZÁLEZ","","VALÈNCIA","info@bambyabade.es","mailto:info@bambyabade.es","Comedor; Cursos de verano"
"Código: 46024278","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BETEL","Régimen: PRIVADO","Calle MISTRAL, 4-6-8","46020 - VALÈNCIA","963 89 15 05   ","963 61 12 92","39,484098","-0,358284","BETEL INFANT SCHOOL, SL","","VALÈNCIA","administracion@betelschool.com","mailto:administracion@betelschool.com","Comedor; I. Deportivas"
"Código: 46024941","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BETERÓ","Régimen: PRIVADO","Calle CAMPILLO DEL ALTOBUEY, 14","VALÈNCIA","963 56 34 23   ","ceibetero@passetapasset.org","","","","","","46022 - VALÈNCIA","mailto:ceibetero@passetapasset.org","Comedor; Huerto; Piscina; Valenciano"
"Código: 46027954","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BOLQUERETS","Régimen: PRIVADO","Calle PEDREGUER, 15","VALÈNCIA","963 34 50 17   ","info@escuelainfantilbolquerets.com","","","","","","46006 - VALÈNCIA","mailto:info@escuelainfantilbolquerets.com",""
"Código: 46021873","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE BRESSOL-BENIMACLET","Régimen: PRIVADO","Calle CRISTO DE LA PROVIDENCIA, 6","VALÈNCIA","963 62 69 14   ","info@escolabressol.net","","","","","","46020 - VALÈNCIA","mailto:info@escolabressol.net","Comedor; Aula música; I. Deportivas"
"Código: 46024230","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE CARAGOLS I MARIETES II","Régimen: PRIVADO","Calle LITOGRAFO PASCUAL Y ABAD, 9","VALÈNCIA","649 24 49 31   ","e.i.caragolsimarietes@gmail.com","","","","","","46017 - VALÈNCIA","","Comedor; Huerto; Cursos de verano; Castellano; Valenciano"
"Código: 46035197","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE CASA CARIDAD AVENIDA ECUADOR","Régimen: PRIVADO","Avenida ECUADOR, 46","46025 - VALÈNCIA","961 24 91 27   ","963 91 43 60","39,494305","-0,390963","ASOCIACIÓN VALENCIANA DE CARIDAD","","VALÈNCIA","ceibenicalap@casacaridad.com","mailto:ceibenicalap@casacaridad.com","Comedor"
"Código: 46023092","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE CASA CUNA SANTA ISABEL","Régimen: PRIVADO","Calle CASA DE LA MISERICORDIA, 8","46014 - VALÈNCIA","963 79 01 33   ","963 79 70 43","39,467678","-0,410287","REVERENDAS SIERVAS DE LA PASIÓN","","VALÈNCIA","administracion@casacunasantaisabel.com","mailto:administracion@casacunasantaisabel.com",""
"Código: 46024552","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE CASA DE LA CARIDAD","Régimen: PRIVADO","Paseo DE LA PECHINA, 9","46008 - VALÈNCIA","963 91 17 26   ","963 91 43 60","39,478516","-0,386563","ASOCIACIÓN VALENCIANA DE LA CARIDAD","","VALÈNCIA","escuelainfantil@casacaridad.com","mailto:escuelainfantil@casacaridad.com",""
"Código: 46028211","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE CHIQUILANDIA","Régimen: PRIVADO","Calle CORA RAGA, 3","VALÈNCIA","963 40 83 90   ","ceichiquilandia@gmail.com","","","","","","46025 - VALÈNCIA","","Comedor; Webcam; Huerto"
"Código: 46029801","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE CHISPA","Régimen: PRIVADO","Calle SAN JUAN BOSCO, 14","VALÈNCIA","963 66 34 57   ","eichispa@hotmail.es","","","","","","46019 - VALÈNCIA","mailto:eichispa@hotmail.es","Comedor; Cursos de verano; Francés; Inglés; Castellano"
"Código: 46026810","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE COLORINS","Régimen: PRIVADO","Calle LUIS LAMARCA, 19","VALÈNCIA","963 83 25 31   ","eicolorins@hotmail.com","","","","","","46018 - VALÈNCIA","mailto:eicolorins@hotmail.com","Comedor; Cursos de verano; Inglés"
"Código: 46030746","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE COTÓ","Régimen: PRIVADO","Calle PLATERO SUÁREZ, 6","VALÈNCIA","963 65 51 58   ","cotoescuelainfantil@gmail.com","","","","","","46009 - VALÈNCIA","mailto:cotoescuelainfantil@gmail.com","Comedor; Inglés"
"Código: 46025696","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE CRECIENDO JUNTOS","Régimen: PRIVADO","Calle PUEBLA DE FARNALS, 33","VALÈNCIA","963 62 38 30   ","ceicreciendojuntos@hotmail.com","","","","","","46021 - VALÈNCIA","","Comedor; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 46021988","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE DÁLMATAS","Régimen: PRIVADO","Calle PEDRO JUAN NUÑEZ, 3","VALÈNCIA","963 69 83 30   ","einfantildalmatas@yahoo.es","","","","","","46021 - VALÈNCIA","","Comedor; I. Deportivas"
"Código: 46023286","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE DEHESA","Régimen: PRIVADO","Carretera DE ARTES, 6","46013 - VALÈNCIA","963 73 14 36   ","963 73 14 36","39,442658","-0,367374","ESCUELA INFANTIL LA FONTETA, SL","","VALÈNCIA","sagrariomalo3@gmail.com","",""
"Código: 46030576","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE DINO SCHOOL-BENIMACLET","Régimen: PRIVADO","Calle BENICARLÓ, 28-30","46020 - VALÈNCIA","963 69 48 76   ","958 12 88 77","39,486543","-0,365207","LIARIA SERVEIS, SL","","VALÈNCIA","benimaclet@dinoschool.es","mailto:benimaclet@dinoschool.es","Comedor; Inglés; Valenciano"
"Código: 46027152","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE DIXIE","Régimen: PRIVADO","Calle DOCTOR RODRÍGUEZ DE LA FUENTE, 4","VALÈNCIA","626 45 89 68   ","ei_dixie@hotmail.com","","","","","","46019 - VALÈNCIA","","Comedor; Salón actos; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 46024850","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE DU-DU-A","Régimen: PRIVADO","Calle MAESTRO VALLS, 36-38","46022 - VALÈNCIA","963 55 50 60   ","963 22 02 44","39,466387","-0,340966","ESCUELA INFANTIL DUDUA, SL","","VALÈNCIA","ceidudua@gmail.com","mailto:ceidudua@gmail.com","Comedor; Cursos de verano"
"Código: 46022828","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE DUMBO","Régimen: PRIVADO","Calle PINTOR VILA PRADES, 9","VALÈNCIA","963 84 24 24   ","dumbo@educacioninfantildumbo.es","","","","","","46008 - VALÈNCIA","mailto:dumbo@educacioninfantildumbo.es",""
"Código: 46021885","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL CABIROL","Régimen: PRIVADO","Calle ALQUERIA BENLLOCH, 11","VALÈNCIA","963 57 02 45   ","elcabirol@hotmail.com","","","","","","46014 - VALÈNCIA","mailto:elcabirol@hotmail.com",""
"Código: 46031121","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL CARAGOL","Régimen: PRIVADO","Calle FRANCISCO BALDOMÁ, 78","VALÈNCIA","963 72 43 22   ","info@elcaragol.es","","","","","","46011 - VALÈNCIA","mailto:info@elcaragol.es","Comedor"
"Código: 46021642","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL CASTILLO","Régimen: PRIVADO","Calle PALLETER, 28","VALÈNCIA","963 82 17 85   ","info@escuelainfantilelcastillo.com","","","","","","46008 - VALÈNCIA","mailto:info@escuelainfantilelcastillo.com","Comedor; Cursos de verano; Inglés"
"Código: 46026998","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL CASTILLO 2","Régimen: PRIVADO","Calle ALQUERÍAS DE BELLVER, 30","VALÈNCIA","963 40 30 74   ","info@escuelainfantilelcastillo.com","","","","","","46015 - VALÈNCIA","mailto:info@escuelainfantilelcastillo.com","Comedor; Cursos de verano; Inglés"
"Código: 46024254","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL COLE","Régimen: PRIVADO","Camino VIEJO DE XIRIVELLA, 31","VALÈNCIA","963 59 92 18   ","elcoleolivereta@yahoo.es","","","","","","46014 - VALÈNCIA","",""
"Código: 46024734","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL CUCURUCHO","Régimen: PRIVADO","Calle LORENZO PALMIRENO, 10","VALÈNCIA","623 02 84 21   ","ceielpontetmagic@gmail.com","","","","","","46021 - VALÈNCIA","",""
"Código: 46025167","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL EDEN","Régimen: PRIVADO","Calle JOSÉ DE ORGA, 12-14","VALÈNCIA","963 72 79 17   ","edencentroinfantil@gmail.com","","","","","","46022 - VALÈNCIA","mailto:edencentroinfantil@gmail.com",""
"Código: 46032573","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL ESCONDITE INGLÉS","Régimen: PRIVADO","Avenida DOCTOR WAKSMAN, 50-52","VALÈNCIA","661 05 46 03   ","kinder.waksman@gmail.com","","","","","","46013 - VALÈNCIA","",""
"Código: 46024291","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL OSITO AZUL","Régimen: PRIVADO","Calle REVERENDO JOSÉ NOGUERA, 26","VALÈNCIA","963 78 14 91   ","ositoazul@hotmail.com","","","","","","46017 - VALÈNCIA","",""
"Código: 46015344","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL TREN","Régimen: PRIVADO","Calle SAGUNTO, 105","46009 - VALÈNCIA","963 47 33 75   ","963 47 33 75","39,486848","-0,375128","EI EL TREN JOAM, SL","","VALÈNCIA","escuelainfantileltren@hotmail.es","mailto:escuelainfantileltren@hotmail.es","Comedor; I. Deportivas"
"Código: 46023110","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL TRENET","Régimen: PRIVADO","Calle RAMÓN DE CASTRO, 11-13","46018 - VALÈNCIA","963 80 07 58   ","963 80 37 19","39,463777","-0,38987","EL TRENET, COOPERATIVA VALENCIANA","","VALÈNCIA","info@escoletaeltrenet.com","mailto:info@escoletaeltrenet.com","Comedor; Salón actos; Aula música; I. Deportivas"
"Código: 46031222","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL VALLE","Régimen: PRIVADO","Calle MARINA BAIXA (LOCAL 1), 5","VALÈNCIA","963 38 58 88   ","pilar@escuelainfantilelvalle.com","","","","","","46015 - VALÈNCIA","mailto:pilar@escuelainfantilelvalle.com",""
"Código: 46029276","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EL VALLE 2","Régimen: PRIVADO","Calle MARINA BAIXA (LOCAL 2), 5","46015 - VALÈNCIA","963 40 62 26   ","963 40 62 26","39,491831","-0,406113","PILAR PASTOR CRUZ","","VALÈNCIA","pilar@escuelainfantilelvalle.com","mailto:pilar@escuelainfantilelvalle.com","Comedor"
"Código: 46027073","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE ELS MARINERETS","Régimen: PRIVADO","Calle VICENTE BRULL, 76","VALÈNCIA","963 28 20 80   ","pancisv@hotmail.com","","","","","","46011 - VALÈNCIA","mailto:pancisv@hotmail.com","Comedor"
"Código: 46036840","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE ESPAI NATURAL","Régimen: PRIVADO","Calle FRAY PEDRO PONCE DE LEÓN, 7","VALÈNCIA","642 31 22 00   ","escuelanaturaljorda@gmail.com","","","","","","46006 - VALÈNCIA","mailto:escuelanaturaljorda@gmail.com","Comedor; Aula de idiomas; Salón actos; Huerto; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 46034193","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE ETAPAS","Régimen: PRIVADO","Calle DAMA DE ELCHE, 22","VALÈNCIA","963 36 14 70   ","escuelaetapas@gmail.com","","","","","","46023 - VALÈNCIA","mailto:escuelaetapas@gmail.com","Comedor; Aula Informática; Webcam; Cursos de verano; Inglés; Valenciano"
"Código: 46034600","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE EXPLORA","Régimen: PRIVADO","Calle CERAMISTA MATEU, 11","VALÈNCIA","963 49 94 87   ","ceiexplora@gmail.com","","","","","","46015 - VALÈNCIA","mailto:ceiexplora@gmail.com","Comedor; Aula Informática; Aula de idiomas; Webcam; Huerto; Cursos de verano; Inglés; Castellano; Valenciano"
"Código: 46012847","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE FUNDACIÓN DON JUAN DE DIOS MONTAÑES","Régimen: PRIVADO","Calle PINTOR SALVADOR ABRIL, 25","46005 - VALÈNCIA","963 74 29 20   ","963 74 29 20","39,462274","-0,369801","FUNDACIÓN DON JUAN DE DIOS MONTAÑES Y ALVAREZ","","VALÈNCIA","info@fundacionmontanes.org","mailto:info@fundacionmontanes.org","Comedor; Aula Informática; I. Deportivas"
"Código: 46030060","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE FANTASÍA","Régimen: PRIVADO","Calle JOSEP ANDREU ALABARTA, 5","46014 - VALÈNCIA","963 20 68 92   ","963 20 68 92","39,45471","-0,405067","CENTRO EDUCACIÓN INFANTIL FANTASÍA, SL","","VALÈNCIA","escolafantasia@gmail.com","","Comedor; Inglés"
"Código: 46028351","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE FANTASY SCHOOL","Régimen: PRIVADO","Avenida PORTUGAL, 64","VALÈNCIA","963 46 22 97   ","fantasyschool@hotmail.com","","","","","","46009 - VALÈNCIA","",""
"Código: 46035379","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE FEBES","Régimen: PRIVADO","Calle VALL D'UIXÓ, 6","VALÈNCIA","963 20 13 44   ","info@febes.es","","","","","","46014 - VALÈNCIA","mailto:info@febes.es","Comedor; Biblioteca; Cursos de verano; Inglés; Valenciano"
"Código: 46036724","CENTRE PRIVAT D'EDUCACIÓ INFANTIL DE PRIMER CICLE FEBES 2","Régimen: PRIVADO","Calle MANUEL SIMÓ, 24","VALÈNCIA","960 65 69 53   ","info@febes.es","","","","","","46014 - VALÈNCIA","mailto:info@febes.es",""
